0 0.00041907840220262074 0.021590950847512617
1 0.00010610226765462044 0.003954786780426119
2 2.56227783980448e-08 0.001804940854798625
3 5.7104486293702725e-06 0.0015590135395633716
4 0.00011191956785282013 0.0009075635545078201
5 8.858708364639765e-05 0.0008769946522831231
6 8.21297646004568e-05 0.000855480338722622
7 6.598563903087036e-05 0.0008395199407553744
8 2.538328066411433e-05 0.0006914641861776368
9 1.4836397906220678e-05 0.0005995639756260214
10 3.204246293488068e-06 0.0005292448758773637
11 2.1237857487027663e-07 0.00038690282199386827
12 2.5696727504722558e-06 0.00042824399671110024
13 7.040176387936544e-06 0.00034541373983096644
14 4.225925217313456e-07 0.00028082147565153086
15 5.458926728702934e-07 0.00024124016612046348
16 2.8009768607007583e-07 0.00015853642654366093
17 1.3851042021201663e-06 0.0001563440683205644
18 4.593496640773345e-07 0.00014481502092292197
19 1.1787347187204553e-06 0.00016354817486262166
20 5.20166959966844e-08 0.00014122436912790193
21 3.3907891140926976e-08 0.00014919190159058744
22 2.994960784620398e-06 0.00010462060816051827
23 1.7030567551480489e-06 5.1750214110564786e-05
24 2.7411289088601655e-06 4.996730431878058e-05
25 6.262473525040843e-08 6.56726235746056e-05
26 6.293731646998369e-07 4.2820096212298965e-05
27 3.1059437368600455e-06 2.5958906359421073e-05
28 1.5954939559615334e-06 1.7443085858114593e-05
29 1.6178695220252602e-08 6.614817923731436e-06
30 6.383216437243314e-07 6.608127070531677e-06
31 2.0183579450655504e-06 9.013140292815617e-06
32 2.297503204549632e-07 6.3778673206074535e-06
33 6.584963058140064e-07 7.420215578170501e-06
34 9.187957821140642e-07 5.8522303910001155e-06
35 3.681861451113946e-06 4.1137347362716866e-06
36 4.042276905866102e-06 2.75049078182778e-06
37 3.60786321628749e-06 8.266938810912518e-07
38 2.7095037738684295e-06 1.2204711178273453e-06
39 1.142110071720119e-06 2.2016787762022963e-07
40 1.705169357540713e-07 1.9166062866847256e-07
41 1.7905632865203614e-06 1.1920742699175889e-11
42 6.811472100117775e-07 3.3141727580849697e-07
43 6.795455033702335e-07 1.0409194302710902e-06
44 3.6071495462021084e-07 1.0919691512696903e-06
45 2.2745420010510872e-07 8.126392638073702e-07
46 4.972889087239723e-08 5.857781605451244e-07
47 3.22046413408448e-07 1.441679689533509e-06
48 1.0518498472367467e-09 1.2670111727103955e-06
49 1.3519991900246484e-08 2.3660003864030756e-07
50 8.148640969443764e-08 1.2979629617302833e-06
51 7.258527119655773e-10 7.574008682179168e-07
52 1.1159934228454059e-07 1.0353291556935612e-07
53 1.0475306428891357e-08 4.2618108214233366e-08
54 7.601225017590772e-07 1.0011180762027134e-07
55 6.086882998601369e-07 1.2493043702504102e-09
56 1.356446135544987e-06 2.580782217980937e-08
57 1.6723189270520788e-06 3.5337980130041265e-07
58 1.4763541017209947e-06 1.4481423257856735e-07
59 1.1665702862148094e-06 2.8895462702503027e-09
60 1.4604653358033296e-06 2.5181762788096806e-07
61 1.776283654565655e-06 6.769594703179913e-07
62 3.637337551276803e-07 1.4339676071254895e-06
63 2.2786317614386334e-08 2.429744818005126e-06
64 6.094284094568664e-08 2.767579932420523e-06
65 2.4177629535670674e-07 2.4888742035248124e-06
66 4.2693744062019044e-07 1.245092960011962e-06
67 1.416803476201952e-07 9.484613310865501e-07
68 1.8667296947271208e-07 1.2317974252572324e-07
69 2.04617964155671e-06 2.5702113052896116e-08
70 2.3897118578456865e-06 9.138269384674246e-11
71 2.1549475015675546e-06 3.7384521823140807e-07
72 1.938256255440997e-06 1.4772062005919814e-06
73 1.9477949031929427e-06 8.07425300620898e-07
74 1.0033718375401159e-06 3.4831498985130556e-07
75 1.9402566740546242e-07 2.8417678346436074e-07
76 3.760307759215163e-10 2.279734277072086e-07
77 4.491926463508289e-08 6.313616345408452e-07
78 3.5562418104171847e-07 3.3662094284830247e-07
79 1.8195172736406554e-07 5.610129840638269e-07
80 2.995790224591862e-08 2.2573333059270988e-07
81 4.573948490994934e-08 4.549388987276372e-09
82 3.058947687339278e-08 1.2411251830592696e-07
83 3.9432386381629183e-07 5.807161745285849e-07
84 1.1914178068941051e-07 1.5285691994838994e-07
85 6.402256943141067e-09 9.635817246487735e-08
86 1.7505444883587458e-08 5.3691769313551637e-08
87 2.0969734547753368e-07 7.779053454483559e-10
88 4.3822913115964146e-07 8.043278067899233e-08
89 1.2714919084199775e-06 1.0516286006704469e-08
90 1.616134104536713e-06 2.306090267284021e-07
91 1.0881939882599195e-06 7.219497113431641e-07
92 1.1375167117512408e-06 7.839411286205802e-07
93 1.291995544467357e-06 5.808227270707656e-07
94 1.2667248375218063e-06 4.11426739568942e-07
95 9.837712164472753e-07 1.841825256976518e-07
96 1.3020041956252544e-06 7.705052190262636e-08
97 2.4408527418345856e-06 1.6663756529695843e-08
98 2.7988967399207156e-06 2.6907746332494566e-10
99 2.5824956032097263e-06 1.995029127021805e-08
100 3.880114165823312e-06 2.390479460745021e-09
101 3.114784077072995e-06 3.616239536915295e-08
102 2.8061669943764628e-06 5.866430374622847e-08
103 2.1651443890603894e-06 7.808556753402124e-09
104 1.9292805869253657e-06 3.0357738616739084e-11
105 1.8521124133624632e-06 4.3740656335780686e-08
106 1.1900624327724546e-06 1.4459315426858487e-09
107 1.0499358195388387e-06 4.793388838806251e-08
108 7.808250081964049e-07 5.597743062021993e-08
109 5.479430773546823e-07 6.448139136981164e-08
110 7.866205393043089e-08 2.9158179187074174e-08
111 5.214006896392052e-08 4.563680031097163e-08
112 5.5124010769104845e-08 3.771401293367911e-08
113 1.7682108362361943e-07 2.811335553696256e-07
114 1.6831053849004905e-07 2.618370457348374e-07
115 1.753726594705316e-07 1.6106940203194992e-08
116 1.2304101097409877e-07 7.493826991788216e-09
117 3.136543982907996e-07 3.2203403131539954e-09
118 5.062757241809136e-07 7.428028768752018e-09
119 5.461399678310281e-07 1.8379369313575237e-09
120 2.7015032443814455e-07 2.3675149061199914e-08
121 1.622858044695582e-07 5.6251976736875166e-08
122 3.4989538047158926e-08 2.681806587095671e-08
123 3.84829156948279e-08 8.378387527635103e-09
124 3.874145841215003e-08 1.5000493052228647e-08
125 4.0919040085985734e-09 2.3387067853787785e-08
126 1.6439739421356348e-08 3.3452615942800704e-08
127 6.926446904467376e-08 4.511567162019656e-08
128 8.615280494746787e-08 6.055229117858254e-09
129 3.591314475845062e-09 9.351760320226374e-09
130 6.573935310588773e-08 1.6574126167793015e-08
131 3.793807770589891e-09 3.7243335644768804e-09
132 2.6710860366799857e-08 1.2385743186514524e-07
133 1.6033571621595443e-07 4.94742133121232e-07
134 3.5597228463863537e-07 1.101697362803097e-06
135 4.75015005330124e-07 8.197836188210507e-07
136 2.1468961379630144e-07 6.747193465476659e-07
137 3.6952598561554704e-08 4.9651608968456e-07
138 1.8202135844552447e-08 7.686467193176651e-07
139 2.0657024976992617e-13 9.117162882713221e-07
140 5.4441020621321025e-08 1.0647014768468206e-06
141 1.6108668961232597e-07 1.7179928443364048e-06
142 2.977278669607935e-07 1.3293308954758297e-06
143 3.14080477231627e-07 1.022594989271493e-06
144 1.0367666075068522e-07 5.21406971320369e-07
145 8.596520777856182e-08 3.192864796035793e-07
146 1.9859172642924318e-07 2.3947732756543273e-07
147 1.797080174552614e-07 3.9578665240272987e-07
148 1.0553397053587244e-08 1.8453499487799045e-07
149 2.495551980258723e-09 5.414719572027157e-08
150 1.271705480389891e-07 1.4763511025146079e-09
151 4.960003473279242e-07 4.033090258977437e-08
152 6.148700916327574e-07 2.819073921632991e-12
153 6.61795910531524e-07 1.828767860045433e-07
154 7.983099402140156e-07 2.0101224109702072e-07
155 7.363851386047145e-07 2.234858834408796e-07
156 1.199799387637133e-06 3.1143859520607885e-07
157 8.418865157423723e-07 2.5646783886450408e-08
158 9.532306524128143e-07 9.851182844996573e-08
159 7.001371745640953e-07 1.23825150905378e-08
