90 0.513152 0.549206 0.343633 0.253315 0.005050 
91 0.513127 0.883023 0.343604 0.253298 0.005344 
92 0.513102 0.818987 0.343575 0.253281 0.006061 
93 0.513077 0.885226 0.343545 0.253264 0.005625 
94 0.513052 0.613017 0.343516 0.253247 0.005344 
95 0.513027 1.081398 0.343487 0.253230 0.005685 
96 0.513002 0.693192 0.343458 0.253214 0.005780 
97 0.512977 0.347457 0.343429 0.253197 0.005374 
98 0.512952 0.830946 0.343399 0.253180 0.005354 
99 0.512927 0.193396 0.343370 0.253164 0.005918 
100 0.512902 2.059293 0.343341 0.253147 0.004860 
101 0.512877 5.851059 0.343312 0.253130 0.005639 
102 0.512852 0.265285 0.343283 0.253113 0.005005 
103 0.512827 1.275447 0.343254 0.253096 0.005794 
104 0.512802 5.658651 0.343224 0.253080 0.006157 
105 0.512777 2.530646 0.343195 0.253063 0.005626 
106 0.512752 0.483843 0.343166 0.253046 0.005245 
107 0.512727 0.144848 0.343137 0.253029 0.005525 
108 0.512702 1.757384 0.343108 0.253013 0.005501 
109 0.512676 1.073309 0.343079 0.252996 0.005338 
110 0.512651 0.769552 0.343049 0.252979 0.005574 
111 0.512626 0.263614 0.343020 0.252962 0.005614 
112 0.512601 1.534979 0.342991 0.252945 0.005861 
113 0.512576 1.381543 0.342962 0.252929 0.005145 
114 0.512551 5.044405 0.342932 0.252912 0.005696 
115 0.512526 4.304008 0.342903 0.252895 0.005125 
116 0.512501 0.798385 0.342874 0.252878 0.005146 
117 0.512476 1.977513 0.342845 0.252862 0.005823 
118 0.512451 3.467428 0.342816 0.252845 0.006208 
119 0.512426 0.669968 0.342787 0.252828 0.005912 
120 0.512401 4.072974 0.342758 0.252811 0.004966 
121 0.512376 0.545501 0.342728 0.252795 0.005291 
122 0.512351 3.562321 0.342699 0.252778 0.004949 
123 0.512326 0.060393 0.342670 0.252761 0.006068 
124 0.512301 1.432711 0.342641 0.252745 0.006045 
125 0.512276 4.149910 0.342612 0.252728 0.005793 
126 0.512251 3.167287 0.342583 0.252711 0.005676 
127 0.512226 1.831420 0.342554 0.252695 0.005332 
128 0.512201 0.517819 0.342525 0.252678 0.006041 
129 0.512176 0.931031 0.342496 0.252661 0.005194 
130 0.512151 0.150108 0.342467 0.252644 0.005890 
131 0.512126 0.883239 0.342437 0.252628 0.005358 
132 0.512101 7.179549 0.342408 0.252611 0.005764 
133 0.512076 3.304136 0.342379 0.252594 0.005759 
134 0.512051 10.269733 0.342350 0.252578 0.005312 
135 0.512026 4.841903 0.342321 0.252561 0.005240 
136 0.512001 5.790919 0.342292 0.252544 0.005907 
137 0.511976 0.839939 0.342263 0.252527 0.005625 
138 0.511951 5.266128 0.342234 0.252511 0.005191 
139 0.511926 1.735734 0.342205 0.252494 0.005141 
140 0.511901 0.347869 0.342176 0.252477 0.004808 
141 0.511876 0.871820 0.342147 0.252461 0.005437 
142 0.511851 1.540613 0.342118 0.252444 0.005268 
143 0.511826 1.265468 0.342089 0.252427 0.004621 
144 0.511801 1.362298 0.342060 0.252410 0.005511 
145 0.511776 2.074575 0.342031 0.252394 0.005340 
146 0.511752 3.589748 0.342002 0.252377 0.004698 
147 0.511727 0.372224 0.341973 0.252360 0.006464 
148 0.511702 1.267954 0.341944 0.252344 0.005392 
149 0.511677 1.027616 0.341915 0.252327 0.005516 
150 0.511652 1.445427 0.341885 0.252310 0.005594 
151 0.511627 2.399869 0.341856 0.252294 0.005652 
152 0.511602 0.689675 0.341827 0.252277 0.005672 
153 0.511577 0.803172 0.341798 0.252260 0.005884 
154 0.511552 0.053050 0.341769 0.252243 0.005204 
155 0.511527 0.855572 0.341740 0.252227 0.005673 
156 0.511502 1.809573 0.341711 0.252210 0.005725 
157 0.511477 3.137720 0.341682 0.252194 0.005439 
158 0.511452 2.569468 0.341653 0.252177 0.005235 
159 0.511427 2.640161 0.341624 0.252160 0.005305 
160 0.511402 0.066872 0.341595 0.252144 0.005521 
161 0.511377 0.334697 0.341566 0.252127 0.005458 
162 0.511352 1.944604 0.341537 0.252110 0.005450 
163 0.511327 2.246948 0.341508 0.252093 0.005566 
164 0.511302 4.074832 0.341479 0.252077 0.005458 
165 0.511277 2.537025 0.341450 0.252060 0.004886 
166 0.511252 2.382237 0.341421 0.252043 0.005288 
167 0.511227 1.630008 0.341392 0.252027 0.005359 
168 0.511203 0.955794 0.341363 0.252010 0.005355 
169 0.511178 0.154405 0.341335 0.251994 0.005667 
170 0.511153 1.534666 0.341306 0.251977 0.005461 
171 0.511128 0.846691 0.341277 0.251960 0.005697 
172 0.511103 3.541324 0.341248 0.251944 0.005377 
173 0.511078 0.721196 0.341219 0.251927 0.005461 
174 0.511053 0.745332 0.341190 0.251910 0.005156 
175 0.511028 0.065973 0.341161 0.251894 0.005794 
176 0.511003 1.601016 0.341132 0.251877 0.006126 
177 0.510978 0.249493 0.341103 0.251860 0.005764 
178 0.510953 0.108351 0.341074 0.251844 0.005585 
179 0.510928 0.713564 0.341045 0.251827 0.005760 
180 0.510903 1.367239 0.341016 0.251810 0.005316 
181 0.510878 0.936009 0.340987 0.251794 0.005795 
182 0.510853 0.606042 0.340958 0.251777 0.005567 
183 0.510828 0.226730 0.340929 0.251760 0.005420 
184 0.510803 0.258102 0.340900 0.251744 0.005719 
185 0.510779 2.960180 0.340871 0.251727 0.005250 
186 0.510754 2.069937 0.340842 0.251711 0.005707 
187 0.510729 6.444034 0.340813 0.251694 0.005501 
188 0.510704 0.246403 0.340785 0.251677 0.005747 
189 0.510679 1.673667 0.340756 0.251661 0.005550 
190 0.510654 0.519725 0.340727 0.251644 0.005800 
191 0.510629 0.510529 0.340698 0.251627 0.005773 
192 0.510604 0.520274 0.340669 0.251611 0.006021 
193 0.510579 0.823584 0.340640 0.251594 0.004970 
194 0.510554 2.757602 0.340611 0.251578 0.005118 
195 0.510529 1.603183 0.340582 0.251561 0.005635 
196 0.510505 0.994704 0.340553 0.251544 0.005702 
197 0.510480 5.303745 0.340524 0.251528 0.006019 
198 0.510455 6.452156 0.340496 0.251511 0.005422 
199 0.510430 5.625314 0.340467 0.251495 0.005321 
200 0.510405 0.361508 0.340438 0.251478 0.006168 
201 0.510380 0.272734 0.340409 0.251461 0.005841 
202 0.510355 1.375511 0.340380 0.251445 0.005394 
203 0.510330 4.962527 0.340351 0.251428 0.005380 
204 0.510305 0.722352 0.340322 0.251411 0.004664 
205 0.510280 4.436220 0.340293 0.251395 0.005086 
206 0.510256 0.222221 0.340264 0.251378 0.005151 
207 0.510231 1.424566 0.340236 0.251362 0.005314 
208 0.510206 0.126899 0.340207 0.251345 0.005176 
209 0.510181 1.210737 0.340178 0.251328 0.005148 
210 0.510156 0.375397 0.340149 0.251312 0.005565 
211 0.510131 4.629524 0.340120 0.251295 0.005497 
212 0.510106 0.256083 0.340091 0.251279 0.006272 
213 0.510081 1.967039 0.340062 0.251262 0.004885 
214 0.510056 0.290251 0.340033 0.251245 0.005821 
215 0.510032 0.371920 0.340005 0.251229 0.005159 
216 0.510007 0.149641 0.339976 0.251212 0.005852 
217 0.509982 0.559758 0.339947 0.251196 0.005432 
218 0.509957 1.158955 0.339918 0.251179 0.006223 
219 0.509932 3.632961 0.339889 0.251162 0.004938 
220 0.509907 0.391047 0.339860 0.251146 0.004842 
221 0.509882 2.788343 0.339831 0.251129 0.005745 
222 0.509857 4.750311 0.339802 0.251112 0.005118 
223 0.509833 0.829063 0.339774 0.251096 0.005868 
224 0.509808 7.008927 0.339745 0.251079 0.005280 
225 0.509783 5.686727 0.339716 0.251063 0.005246 
226 0.509758 0.668104 0.339687 0.251046 0.005999 
227 0.509733 4.547829 0.339658 0.251029 0.005717 
228 0.509708 0.106831 0.339629 0.251013 0.005569 
229 0.509683 2.357655 0.339601 0.250996 0.005490 
230 0.509658 0.274653 0.339572 0.250980 0.005343 
231 0.509633 0.505735 0.339543 0.250963 0.006072 
232 0.509609 0.612008 0.339514 0.250947 0.005275 
233 0.509584 5.421682 0.339485 0.250930 0.005391 
234 0.509559 6.399534 0.339457 0.250914 0.005737 
235 0.509534 7.430497 0.339428 0.250897 0.005768 
236 0.509509 0.696080 0.339399 0.250880 0.005622 
237 0.509485 1.335517 0.339370 0.250864 0.006299 
238 0.509460 0.161388 0.339342 0.250847 0.005679 
239 0.509435 4.846096 0.339313 0.250831 0.006025 
240 0.509410 0.290805 0.339284 0.250814 0.005574 
241 0.509385 2.445507 0.339255 0.250797 0.005118 
242 0.509360 1.178401 0.339226 0.250781 0.005337 
243 0.509335 1.981850 0.339197 0.250764 0.005884 
244 0.509310 0.078627 0.339169 0.250748 0.005786 
245 0.509286 0.053310 0.339140 0.250731 0.005713 
246 0.509261 1.140030 0.339111 0.250715 0.005240 
247 0.509236 0.852701 0.339082 0.250698 0.004666 
248 0.509211 0.775674 0.339053 0.250682 0.005271 
249 0.509186 0.034436 0.339025 0.250665 0.005206 
250 0.509161 0.764212 0.338996 0.250648 0.004716 
251 0.509136 0.608705 0.338967 0.250632 0.005935 
252 0.509112 2.809339 0.338938 0.250615 0.006088 
253 0.509087 0.692751 0.338909 0.250599 0.006267 
254 0.509062 1.675270 0.338881 0.250582 0.005102 
255 0.509037 1.194332 0.338852 0.250566 0.005647 
256 0.509012 0.380703 0.338823 0.250549 0.005723 
257 0.508987 4.427831 0.338795 0.250533 0.005074 
258 0.508962 5.418941 0.338766 0.250516 0.005476 
259 0.508938 0.136238 0.338737 0.250499 0.005327 
260 0.508913 1.090402 0.338708 0.250483 0.005230 
261 0.508888 0.246348 0.338679 0.250466 0.005225 
262 0.508863 1.030694 0.338651 0.250450 0.005768 
263 0.508838 3.505683 0.338622 0.250433 0.005640 
264 0.508814 1.820027 0.338593 0.250417 0.005541 
265 0.508789 3.303883 0.338564 0.250400 0.005035 
266 0.508764 0.146474 0.338536 0.250383 0.005244 
267 0.508739 1.986324 0.338507 0.250367 0.005562 
268 0.508714 1.100896 0.338478 0.250350 0.005966 
269 0.508689 0.527748 0.338449 0.250334 0.005408 
270 0.508665 0.448611 0.338421 0.250317 0.005417 
271 0.508640 0.209317 0.338392 0.250301 0.005544 
272 0.508615 1.518633 0.338363 0.250284 0.005123 
273 0.508590 4.970947 0.338334 0.250268 0.005966 
274 0.508565 6.907187 0.338306 0.250251 0.005665 
275 0.508540 0.214986 0.338277 0.250235 0.005427 
276 0.508515 7.314660 0.338248 0.250218 0.005800 
277 0.508491 0.540178 0.338220 0.250202 0.006296 
278 0.508466 0.155534 0.338191 0.250185 0.005245 
279 0.508441 2.420080 0.338162 0.250168 0.005644 
280 0.508416 1.223375 0.338133 0.250152 0.005186 
281 0.508391 0.174526 0.338105 0.250135 0.005417 
282 0.508367 0.774847 0.338076 0.250119 0.006142 
283 0.508342 0.272516 0.338047 0.250102 0.005686 
284 0.508317 1.870862 0.338018 0.250086 0.005751 
285 0.508292 1.451806 0.337990 0.250069 0.005116 
286 0.508267 1.560064 0.337961 0.250053 0.005750 
287 0.508242 0.537219 0.337932 0.250036 0.006200 
288 0.508218 0.640315 0.337904 0.250020 0.004837 
289 0.508193 0.223526 0.337875 0.250003 0.005691 
290 0.508168 0.504020 0.337846 0.249987 0.005100 
291 0.508143 0.792240 0.337818 0.249970 0.006098 
292 0.508118 1.924583 0.337789 0.249954 0.005466 
293 0.508094 1.664355 0.337761 0.249937 0.004641 
294 0.508069 1.828076 0.337732 0.249921 0.005625 
295 0.508044 0.235419 0.337703 0.249904 0.005249 
296 0.508019 6.893337 0.337675 0.249888 0.005439 
297 0.507995 0.073198 0.337646 0.249872 0.005649 
298 0.507970 3.541665 0.337618 0.249855 0.005752 
299 0.507945 7.887864 0.337589 0.249839 0.005924 
300 0.507920 1.308778 0.337560 0.249822 0.005892 
301 0.507896 1.955042 0.337532 0.249806 0.005256 
302 0.507871 2.118071 0.337503 0.249789 0.005951 
303 0.507846 0.432961 0.337474 0.249773 0.005027 
304 0.507821 2.482204 0.337446 0.249756 0.005598 
305 0.507797 3.995190 0.337417 0.249740 0.005999 
306 0.507772 0.818206 0.337389 0.249723 0.005019 
307 0.507747 0.080652 0.337360 0.249707 0.005315 
308 0.507722 0.410929 0.337332 0.249691 0.005415 
309 0.507697 0.161950 0.337303 0.249674 0.005376 
310 0.507673 3.833965 0.337274 0.249657 0.005304 
311 0.507648 2.595606 0.337246 0.249641 0.005699 
312 0.507623 0.182101 0.337217 0.249625 0.005539 
313 0.507598 1.418963 0.337189 0.249608 0.005702 
314 0.507573 1.276366 0.337160 0.249592 0.005947 
315 0.507548 5.641774 0.337131 0.249575 0.005965 
316 0.507524 1.628666 0.337103 0.249559 0.005343 
317 0.507499 0.213820 0.337074 0.249542 0.006145 
318 0.507474 1.334523 0.337045 0.249526 0.005201 
319 0.507449 2.699197 0.337017 0.249509 0.005141 
320 0.507425 2.524031 0.336988 0.249493 0.005131 
321 0.507400 0.067280 0.336960 0.249476 0.005484 
322 0.507375 0.043019 0.336931 0.249460 0.005309 
323 0.507350 1.154338 0.336903 0.249443 0.004763 
324 0.507326 0.255497 0.336874 0.249427 0.005045 
325 0.507301 6.018964 0.336845 0.249411 0.004954 
326 0.507276 0.759621 0.336817 0.249394 0.005596 
327 0.507251 1.572309 0.336788 0.249378 0.006469 
328 0.507227 1.000791 0.336760 0.249361 0.005234 
329 0.507202 0.362714 0.336731 0.249345 0.005141 
330 0.507177 0.919999 0.336702 0.249328 0.005530 
331 0.507152 2.200013 0.336674 0.249312 0.005879 
332 0.507128 0.394784 0.336645 0.249295 0.005179 
333 0.507103 1.506529 0.336617 0.249279 0.005566 
334 0.507078 2.404615 0.336588 0.249262 0.005653 
335 0.507054 2.085937 0.336560 0.249246 0.005394 
336 0.507029 3.096735 0.336531 0.249229 0.005216 
337 0.507004 0.548721 0.336503 0.249213 0.005076 
338 0.506979 0.649878 0.336474 0.249197 0.005314 
339 0.506955 2.537014 0.336446 0.249180 0.005430 
340 0.506930 3.639409 0.336417 0.249164 0.006075 
341 0.506905 1.389209 0.336388 0.249147 0.005338 
342 0.506880 0.111045 0.336360 0.249131 0.005480 
343 0.506856 2.469749 0.336331 0.249114 0.005818 
344 0.506831 1.285596 0.336303 0.249098 0.005415 
345 0.506806 0.618530 0.336274 0.249082 0.005904 
346 0.506781 2.720571 0.336246 0.249065 0.005390 
347 0.506757 2.974244 0.336217 0.249049 0.005299 
348 0.506732 0.106872 0.336189 0.249032 0.006014 
349 0.506707 0.153473 0.336160 0.249016 0.005761 
350 0.506683 0.291010 0.336132 0.248999 0.005439 
351 0.506658 1.064620 0.336103 0.248983 0.005089 
352 0.506633 2.261467 0.336075 0.248967 0.005835 
353 0.506608 1.701548 0.336046 0.248950 0.006033 
354 0.506584 1.125303 0.336018 0.248934 0.005933 
355 0.506559 7.323412 0.335990 0.248918 0.005174 
356 0.506534 4.976228 0.335961 0.248901 0.005722 
357 0.506510 1.728880 0.335933 0.248885 0.005371 
358 0.506485 2.262540 0.335904 0.248868 0.005417 
359 0.506460 0.042175 0.335876 0.248852 0.005432 
360 0.506436 0.023313 0.335847 0.248836 0.005215 
361 0.506411 0.898812 0.335819 0.248819 0.005429 
362 0.506386 0.584430 0.335790 0.248803 0.005291 
363 0.506362 4.294815 0.335762 0.248787 0.005915 
364 0.506337 0.818944 0.335734 0.248770 0.005929 
365 0.506312 1.733077 0.335705 0.248754 0.005197 
366 0.506287 0.958696 0.335677 0.248737 0.006143 
367 0.506263 6.443630 0.335648 0.248721 0.004628 
368 0.506238 1.025161 0.335620 0.248705 0.005498 
369 0.506213 0.440983 0.335592 0.248688 0.005086 
370 0.506189 2.933739 0.335563 0.248672 0.006070 
371 0.506164 2.168448 0.335535 0.248655 0.005171 
372 0.506139 3.017588 0.335506 0.248639 0.005876 
373 0.506115 1.543205 0.335478 0.248623 0.005845 
374 0.506090 3.668961 0.335449 0.248606 0.005152 
375 0.506065 1.789559 0.335421 0.248590 0.005673 
376 0.506040 1.727944 0.335392 0.248573 0.005485 
377 0.506016 2.109524 0.335364 0.248557 0.005947 
378 0.505991 0.339290 0.335335 0.248541 0.006210 
379 0.505966 7.555751 0.335307 0.248524 0.005244 
380 0.505941 5.492723 0.335279 0.248508 0.005499 
381 0.505917 0.071132 0.335250 0.248492 0.004886 
382 0.505892 1.365371 0.335222 0.248475 0.005743 
383 0.505867 3.314829 0.335193 0.248459 0.005319 
384 0.505843 2.266607 0.335165 0.248443 0.005606 
385 0.505818 0.295238 0.335137 0.248426 0.005359 
386 0.505793 6.084082 0.335108 0.248410 0.005445 
387 0.505769 4.307367 0.335080 0.248394 0.005285 
388 0.505744 3.734599 0.335052 0.248377 0.005892 
389 0.505719 0.621660 0.335023 0.248361 0.005214 
390 0.505695 0.198207 0.334995 0.248344 0.005766 
391 0.505670 1.756298 0.334966 0.248328 0.005756 
392 0.505645 0.659351 0.334938 0.248312 0.005643 
393 0.505621 1.306898 0.334910 0.248296 0.005174 
394 0.505596 2.058509 0.334881 0.248279 0.004538 
395 0.505571 0.412326 0.334853 0.248263 0.006142 
396 0.505547 2.335015 0.334825 0.248247 0.005399 
397 0.505522 1.149614 0.334796 0.248230 0.005732 
398 0.505497 1.401774 0.334768 0.248214 0.005627 
399 0.505473 2.587149 0.334740 0.248198 0.005108 
400 0.505448 0.165090 0.334711 0.248181 0.005388 
401 0.505423 2.890538 0.334683 0.248165 0.005820 
402 0.505399 0.738923 0.334655 0.248149 0.005536 
403 0.505374 7.756598 0.334627 0.248133 0.005063 
404 0.505350 0.275528 0.334598 0.248116 0.005640 
405 0.505325 3.367231 0.334570 0.248100 0.005476 
406 0.505300 0.523864 0.334542 0.248084 0.005474 
407 0.505276 10.828338 0.334513 0.248067 0.004954 
408 0.505251 1.300209 0.334485 0.248051 0.005788 
409 0.505226 0.193572 0.334457 0.248035 0.005547 
410 0.505202 4.847537 0.334428 0.248018 0.005273 
411 0.505177 0.371401 0.334400 0.248002 0.006484 
412 0.505152 1.085803 0.334372 0.247986 0.005848 
413 0.505128 0.600656 0.334343 0.247969 0.005497 
414 0.505103 0.395801 0.334315 0.247953 0.005508 
415 0.505078 3.029459 0.334287 0.247937 0.005695 
416 0.505054 1.135595 0.334258 0.247921 0.005808 
417 0.505029 0.179272 0.334230 0.247904 0.005638 
418 0.505005 4.967687 0.334202 0.247888 0.005303 
419 0.504980 8.335963 0.334174 0.247872 0.005863 
420 0.504955 0.150458 0.334145 0.247855 0.005519 
421 0.504931 2.035925 0.334117 0.247839 0.005673 
422 0.504906 0.082772 0.334089 0.247823 0.005115 
423 0.504881 0.407354 0.334060 0.247806 0.005162 
424 0.504857 1.322277 0.334032 0.247790 0.005213 
425 0.504832 0.475242 0.334004 0.247774 0.005815 
426 0.504807 3.134982 0.333975 0.247757 0.005354 
427 0.504783 5.391217 0.333947 0.247741 0.006091 
428 0.504758 0.695048 0.333919 0.247725 0.005664 
429 0.504734 1.091087 0.333891 0.247709 0.006538 
430 0.504709 1.198884 0.333862 0.247692 0.005686 
431 0.504685 0.232641 0.333834 0.247676 0.005377 
432 0.504660 1.684543 0.333806 0.247660 0.006295 
433 0.504635 5.449295 0.333778 0.247644 0.005495 
434 0.504611 3.180551 0.333749 0.247627 0.005371 
435 0.504586 5.725777 0.333721 0.247611 0.005176 
436 0.504561 0.197570 0.333693 0.247595 0.005854 
437 0.504537 2.094100 0.333664 0.247578 0.005912 
438 0.504512 0.407610 0.333636 0.247562 0.005041 
439 0.504488 4.032672 0.333608 0.247546 0.005383 
440 0.504463 0.613621 0.333580 0.247530 0.004613 
441 0.504438 5.367871 0.333552 0.247513 0.005985 
442 0.504414 0.665495 0.333523 0.247497 0.005344 
443 0.504389 4.012865 0.333495 0.247481 0.005632 
444 0.504365 6.617602 0.333467 0.247465 0.005073 
445 0.504340 3.169517 0.333439 0.247448 0.005141 
446 0.504315 0.107119 0.333410 0.247432 0.005531 
447 0.504291 4.613616 0.333382 0.247416 0.005410 
448 0.504266 2.020201 0.333354 0.247400 0.005650 
449 0.504242 0.316097 0.333326 0.247383 0.004926 
450 0.504217 1.682622 0.333298 0.247367 0.005309 
451 0.504192 0.509036 0.333269 0.247351 0.005936 
452 0.504168 1.634528 0.333241 0.247335 0.004575 
453 0.504143 1.178362 0.333213 0.247318 0.005902 
454 0.504119 2.219357 0.333185 0.247302 0.005123 
455 0.504094 1.100653 0.333157 0.247286 0.005838 
456 0.504069 3.015516 0.333128 0.247270 0.005338 
457 0.504045 0.225350 0.333100 0.247253 0.005685 
458 0.504020 2.073361 0.333072 0.247237 0.005540 
459 0.503996 7.485127 0.333044 0.247221 0.005271 
460 0.503971 0.980225 0.333016 0.247205 0.005890 
461 0.503946 1.603511 0.332988 0.247188 0.004984 
462 0.503922 1.273316 0.332959 0.247172 0.005883 
463 0.503897 3.432882 0.332931 0.247156 0.005512 
464 0.503873 0.685235 0.332903 0.247140 0.005626 
465 0.503848 2.042175 0.332875 0.247123 0.005587 
466 0.503823 0.622325 0.332847 0.247107 0.005754 
467 0.503799 2.205986 0.332818 0.247091 0.005210 
468 0.503774 0.063134 0.332790 0.247075 0.005816 
469 0.503750 0.485467 0.332762 0.247059 0.005679 
470 0.503725 1.512354 0.332734 0.247042 0.005746 
471 0.503700 3.609199 0.332706 0.247026 0.005329 
472 0.503676 0.534237 0.332677 0.247010 0.004923 
473 0.503651 1.255217 0.332649 0.246993 0.005696 
474 0.503627 3.360367 0.332621 0.246977 0.005866 
475 0.503602 0.411555 0.332593 0.246961 0.005701 
476 0.503578 2.294584 0.332565 0.246945 0.005752 
477 0.503553 1.581450 0.332537 0.246928 0.005910 
478 0.503528 0.248450 0.332508 0.246912 0.004638 
479 0.503504 0.912414 0.332480 0.246896 0.005442 
480 0.503479 4.495482 0.332452 0.246880 0.005329 
481 0.503455 0.082163 0.332424 0.246864 0.005448 
482 0.503430 0.871639 0.332396 0.246847 0.005608 
483 0.503406 0.024366 0.332368 0.246831 0.005185 
484 0.503381 1.104569 0.332340 0.246815 0.004720 
485 0.503357 4.539959 0.332312 0.246799 0.004999 
486 0.503332 5.832443 0.332283 0.246782 0.005416 
487 0.503308 2.111154 0.332255 0.246766 0.005521 
488 0.503283 1.941644 0.332227 0.246750 0.005681 
489 0.503258 5.000799 0.332199 0.246734 0.005756 
490 0.503234 1.737818 0.332171 0.246718 0.005589 
491 0.503209 2.297713 0.332143 0.246701 0.005372 
492 0.503185 0.049055 0.332115 0.246685 0.005780 
493 0.503160 3.919966 0.332087 0.246669 0.005135 
494 0.503136 0.948771 0.332059 0.246653 0.005457 
495 0.503111 0.643321 0.332030 0.246636 0.005568 
496 0.503087 2.151197 0.332002 0.246620 0.005850 
497 0.503062 0.837892 0.331974 0.246604 0.005575 
498 0.503038 0.553975 0.331946 0.246588 0.005074 
499 0.503013 0.485470 0.331918 0.246572 0.006685 
500 0.502989 0.074949 0.331890 0.246555 0.005096 
